run_name,algorithm,episodes,baseline_value,seed,gamma,actor_lr,critic_lr,hidden_size,normalize_advantages,eval_every,best_eval_return,final_eval_return,final_eval_std,final_train_return,mean_last_20_train_return,log_path
quick_reinforce_no_bl,reinforce,50,,42,0.99,0.0003,0.001,64,False,10,363.281925295482,363.281925295482,19.98947701976032,29.870468369073762,27.96027642418172,part1/results/quick_reinforce_no_bl/training_log.csv
quick_reinforce_const_bl,reinforce_baseline,50,1000.0,42,0.99,0.0003,0.001,64,False,10,97.555747029396,71.37049868563795,2.6092286933024393,29.21588329716899,19.399343455760647,part1/results/quick_reinforce_const_bl/training_log.csv
quick_actor_critic,actor_critic,50,,42,0.99,0.0003,0.001,64,True,10,27.065746712236688,8.565014113198126,0.1010949737079651,9.005182258966023,9.704369994791405,part1/results/quick_actor_critic/training_log.csv
phase2_reinforce_bl0_1000,reinforce,1000,,42,0.99,0.0003,0.001,64,False,100,346.6749639951336,243.1637530832937,1.5870793762715678,168.91052632009985,209.7023299427421,part1/results/phase2_reinforce_bl0_1000/training_log.csv
phase2_reinforce_bl20_1000,reinforce_baseline,1000,20.0,42,0.99,0.0003,0.001,64,False,100,223.21209166249983,219.72294161283543,1.6667353934577125,199.34062373034612,220.17091491274323,part1/results/phase2_reinforce_bl20_1000/training_log.csv
phase2_reinforce_bl1000_1000,reinforce_baseline,1000,1000.0,42,0.99,0.0003,0.001,64,False,100,181.04091213737962,97.76343682487051,1.807970585734683,21.235590514536494,58.45850433792384,part1/results/phase2_reinforce_bl1000_1000/training_log.csv
phase2_actor_critic_1000,actor_critic,1000,,42,0.99,0.0003,0.001,64,True,100,466.19091363891704,466.19091363891704,2.609724504918532,401.295069521304,369.6466117324823,part1/results/phase2_actor_critic_1000/training_log.csv
final_reinforce_bl20_15000,reinforce_baseline,15000,20.0,42,0.99,0.0003,0.001,64,False,100,444.2927330895203,321.3484313976564,0.7569475825236517,325.8453287719263,321.3170079457469,part1/results/final_reinforce_bl20_15000/training_log.csv
final_actor_critic_15000,actor_critic,15000,,42,0.99,0.0003,0.001,64,True,100,1010.3801619053581,168.04216094133716,1.2423975657912012,167.26463287688438,168.542993449124,part1/results/final_actor_critic_15000/training_log.csv
